Same supplier has been entered multiple times,동일한 공급처가 여러 번 입력되었습니다.
Sample,샘플
Sample Quantity,샘플 수량
Sample Retention Stock Entry,샘플 보관 재고수불전표
Sample Retention Warehouse,샘플 보관 창고
Sample Size,검사표본수
Sample quantity {0} cannot be more than received quantity {1},샘플 수량 {0}은(는) 입고 수량 {1}보다 클 수 없습니다
Sanctioned,승인됨
Saturday,토요일
Save,저장
Save Anyway,그래도 저장
Save As,다른 이름으로 저장
Save Changes and Load New Invoice,변경 사항을 저장하고 새 전표 불러오기
Save Customizations,사용자 정의 설정 저장
Save Report,보고서 저장
Save filters,필터 저장
Save on Completion,완료 시 저장
Save the currently opened form,현재 열려 있는 양식을 저장하세요
Save the document.,문서를 저장하세요.
Saved,저장됨
Saved Filters,저장된 필터
Saving,저장 중
Saving,저장 중,Freeze message while saving a document
Saving Changes...,변경 사항 저장 중...
Saving Customization...,사용자 정의 저장 중...
Saving Sidebar,사이드바 저장 중
Saving this will export this document as well as the steps linked here as json.,저장하면 이 문서와 여기에 연결된 단계가 JSON으로 내보내집니다.
Saving...,저장 중...
Savings,저축
Sazhen,사젠
Scan,스캔
Scan Barcode,바코드 스캔
Scan Batch No,로트번호 스캔
Scan Job Card Qrcode,작업실적 QR코드 스캔
Scan Mode,스캔 모드
Scan QRCode,QR 코드 스캔
Scan Serial No,일련번호 스캔
Scan barcode for item {0},품목 {0} 바코드 스캔
"Scan mode enabled, existing quantity will not be fetched.",스캔 모드가 활성화되어 기존 수량을 가져오지 않습니다.
Scan the QR Code and enter the resulting code displayed.,QR 코드를 스캔하고 표시되는 코드를 입력하세요.
Scanned Cheque,스캔 수표
Scanned Quantity,스캔한 수량
Schedule,일정
Schedule Date,예정일
Schedule Name,일정 이름
Schedule Send At,예약 전송 일시
Scheduled,예약됨
Scheduled Against,예약 대상
Scheduled Date,예정일
Scheduled Job,예약 작업
Scheduled Job Log,예약 작업 로그
Scheduled Job Type,예약 작업 유형
Scheduled Jobs Logs,예약 작업 로그
Scheduled Time,예정된 시간
Scheduled Time Logs,예정 시간기록
Scheduled execution for script {0} has updated,스크립트 {0}에 대한 예약된 실행이 업데이트되었습니다.
Scheduled job disabled. Transactions will not be auto classified.,예약 작업이 비활성화되어 거래를 자동 분류하지 않습니다.
Scheduled job enabled. Transactions will be auto classified.,예약 작업이 활성화되어 거래를 자동 분류합니다.
Scheduled to send,전송 예약됨
Scheduler,스케줄러
Scheduler Event,스케줄러 이벤트
Scheduler Inactive,스케줄러 비활성
Scheduler Status,스케줄러 상태
Scheduler can not be re-enabled when maintenance mode is active.,유지보수 모드가 활성화된 동안에는 스케줄러를 다시 활성화할 수 없습니다.
Scheduler is Inactive. Can't trigger job now.,스케줄러가 비활성 상태라 지금은 작업을 실행할 수 없습니다.
Scheduler is Inactive. Can't trigger jobs now.,스케줄러가 비활성 상태라 지금은 작업을 실행할 수 없습니다.
Scheduler is inactive. Cannot enqueue job.,스케줄러가 비활성 상태라 작업을 대기열에 추가할 수 없습니다.
Scheduler is inactive. Cannot import data.,스케줄러가 비활성 상태입니다. 데이터를 가져올 수 없습니다.
Scheduler is inactive. Cannot merge accounts.,스케줄러가 비활성 상태라 계정과목을 병합할 수 없습니다.
Scheduler: Active,스케줄러: 활성
Scheduler: Inactive,스케줄러: 비활성
Schedules,일정
Scheduling,일정 관리
Scheduling...,일정을 잡는 중...
School/University,학교/대학교
Scope,범위
Scopes,범위
Scopes Supported,지원 범위
Score,점수
Scorecard Actions,스코어카드 작업
"Scorecard variables can be used, as well as:
{total_score} (the total score from that period),
{period_number} (the number of periods to present day)
","스코어카드 변수는 다음과 같이 사용할 수 있습니다.
{total_score}(해당 기간의 총점),
{period_number}(현재까지의 기간 수)
"
Scorecards,스코어카드
Scoring Criteria,채점 기준
Scoring Setup,채점 설정
Scoring Standings,득점 순위
Scrap,스크랩
Scrap Asset,스크랩 자산
Scrap Warehouse,스크랩창고
Scrap date cannot be before purchase date,폐기일은 취득일보다 이전일 수 없습니다.
Scrapped,폐기됨
Script,스크립트
Script Manager,스크립트 관리자
Script Report,스크립트 보고서
Script Type,스크립트 유형
Script to attach to all web pages.,모든 웹페이지에 첨부할 스크립트입니다.
Scripting,스크립팅
Scripting / Style,스크립트 / 스타일
Scripts,스크립트
Search,검색
Search APIs,검색 API
Search Bar,검색창
Search Fields,검색 필드
Search Priorities,검색 우선순위
Search Results,검색 결과
Search Sub Assemblies,반제품 검색
Search Term Param Name,검색어 매개변수 이름
Search account...,계정과목 검색...
"Search by customer name, phone, email.","고객 이름, 전화번호, 이메일로 검색하세요."
Search by filename or extension,파일명 또는 확장자로 검색
Search by invoice id or customer name,매출전표번호 또는 고객명으로 검색
"Search by item code, serial number or barcode","품목코드, 일련번호 또는 바코드로 검색"
Search company...,회사 검색...
Search field {0} is not valid,검색 필드 {0}가 유효하지 않습니다.
Search fields,필드 검색
Search fields updated.,검색 필드를 업데이트했습니다.
Search fieldtypes...,필드 유형 검색...
Search for anything,모든 항목 검색
Search for countries...,국가 검색...
Search for icons...,아이콘 검색...
Search for {0},{0} 검색
Search or type a command,검색하거나 명령 입력
Search properties...,속성 검색...
Search results for,검색 결과:
Search the docs (Press / to focus),문서 검색(/ 키로 포커스)
Search transactions,거래 검색
Search values...,값 검색...
Search...,검색...
Searching ...,검색 중...
Second,초
Second Email,두 번째 이메일
Secondary Item Code,부산물 품목코드
Secondary Item Name,보조 품목명
Secondary Items,부산물
Secondary Items (as per BOM),부산물(BOM 기준)
Secondary Items (as per Manufacture Entries),부산물(생산전표 기준)
Secondary Items Cost,부산물비
Secondary Items Cost (Company Currency),부산물비(회사 통화)
Secondary Items Cost Per Qty,수량당 부산물비
Secondary Items Generated,생산 부산물
Secondary Party,보조 거래처
Secondary Role,보조 역할
Seconds,초
Seconds,초,Duration
Secretary,비서
Section,섹션
Section Break,섹션 나누기
Section Heading,섹션 제목
Section ID,섹션 ID
Section Title,섹션 제목
Section must have at least one column,섹션에는 열이 하나 이상 있어야 합니다
Secured Loans,담보 대출
Securities & Commodity Exchanges,증권 및 상품 거래소
Securities and Deposits,증권 및 예금
Security Alert: Your account is being impersonated,보안 경고: 다른 사용자가 내 계정을 가장하고 있습니다
Security Alert: Your password has been changed.,보안 경고: 비밀번호가 변경되었습니다.
Security Error: The Path provided is not safe.,보안 오류: 제공된 경로가 안전하지 않습니다.
Security Settings,보안 설정
Security Settings Contact,보안 설정 연락처
Security Settings Language,보안 설정 언어
Security.txt,security.txt
Security.txt will be served only under HTTPS.,security.txt는 HTTPS에서만 제공됩니다.
Security.txt will expire soon!,Security.txt가 곧 만료됩니다!
See All Articles,모든 기사 보기
See all Activity,모든 활동 보기
See all open tickets,진행 중 문의 모두 보기
See on Website,웹사이트에서 보기
See previous responses,이전 응답 보기
See previous responses,이전 응답 보기,Button in web form
See the document at {0},{0}에서 문서를 확인하세요.
Seen,확인함
Seen By,확인한 사용자
Seen By Table,확인 사용자 테이블
Select,선택
Select Account,계정과목 선택
Select Accounting Dimension.,회계 관리항목을 선택해 주세요.
Select All,모두 선택
Select Alternate Item,대체 품목 선택
Select Alternative Items for Sales Order,수주서에 대한 대체 품목 선택
Select Attachments,첨부파일 선택
Select Attribute Values,속성 값 선택
Select BOM,BOM을 선택하세요
Select BOM and Qty for Production,생산용으로 BOM 및 수량 선택
Select Batch No,로트번호를 선택하세요
Select Billing Address,청구지 주소 선택
Select Brand...,브랜드 선택...
Select Child Table,하위 테이블 선택
Select Column,열 선택
Select Columns,열 선택
Select Columns and Filters,열 및 필터 선택
Select Company,회사 선택
Select Company Address,회사 주소 선택
Select Corrective Operation,시정 공정 선택
Select Country,국가 선택
Select Currency,통화 선택
Select Customers By,고객 선택 기준
Select Dashboard,대시보드 선택
Select Date Range,날짜 범위 선택
Select Date of Birth. This will validate Employees age and prevent hiring of under-age staff.,생년월일을 선택하세요. 사원 연령을 검증하고 미성년자 채용을 방지합니다.
"Select Date of joining. It will have impact on the first salary calculation, Leave allocation on pro-rata bases.",입사일을 선택하세요. 첫 급여 계산과 근무일수 비례 휴가 배정에 영향을 줍니다.
Select Default Supplier,기본 공급처 선택
Select Difference Account,차액 계정과목 선택
Select Dimension,관리항목 선택
Select Dispatch Address ,발송지 주소 선택 
Select DocType,DocType 선택
Select Doctype,DocType 선택
Select Document Type,문서 유형 선택
Select Document Type or Role to start.,시작하려면 DocType 또는 역할을 선택하세요.
Select Document Types to set which User Permissions are used to limit access.,접근을 제한할 때 적용할 사용자 권한의 DocType을 선택해 주세요.
Select Employees,사원 선택
Select Field,필드 선택
Select Field...,필드 선택...
Select Fields,필드 선택
Select Fields (Up to {0}),필드 선택(최대 {0}개)
Select Fields To Insert,삽입할 필드 선택
Select Fields To Update,업데이트할 필드 선택
Select Filters,필터 선택
Select Finished Good,완제품을 선택하세요.
Select Google Calendar to which event should be synced.,이벤트를 동기화할 Google 캘린더를 선택하세요.
Select Google Contacts to which contact should be synced.,담당자를 동기화할 Google 연락처를 선택하세요.
Select Group By...,그룹화 기준 선택...
Select Items,품목 선택
Select Items based on Delivery Date,납기일을 기준으로 품목을 선택하세요.
Select Items for Quality Inspection,품질검사할 품목을 선택해 주세요.
Select Items to Manufacture,생산품목 선택
Select Items to Receive,입고 품목 선택
Select Items up to Delivery Date,납기일까지 품목 선택
Select Job Worker Address,외주처 주소 선택
Select Kanban,칸반 선택
Select Language,언어 선택
Select List View,목록 보기 선택
Select Loyalty Program,로열티 프로그램 선택
Select Mandatory,필수 선택
Select Module,모듈 선택
Select Network Printer,네트워크 프린터 선택
Select Page,페이지 선택
Select Payment Schedule,지급 일정 선택
Select Possible Supplier,가능한 공급처를 선택하세요
Select Print Format,인쇄 양식 선택
Select Print Format to Edit,편집할 인쇄 양식 선택
Select Quantity,수량 선택
Select Report,보고서 선택
Select Serial No,일련번호를 선택하세요
Select Serial and Batch,일련번호 및 로트 선택
Select Shipping Address,배송지 주소 선택
Select Supplier Address,공급처 주소 선택
Select Table Columns for {0},{0}의 표 열 선택
Select Target Warehouse,입고창고 선택
Select Time,시간 선택
Select Time Zone,시간대 선택
Select Transaction,거래 선택
Select View,보기 선택
Select Vouchers to Match,대사할 전표를 선택하세요.
Select Warehouse...,창고를 선택하세요...
Select Warehouses to get Stock for Materials Planning,자재계획용 재고를 조회할 창고를 선택해 주세요.
Select Workflow,워크플로 선택
Select Workspace,작업공간 선택
Select a Brand Image first.,먼저 브랜드 이미지를 선택하세요.
Select a Company,회사를 선택하세요
Select a Company this Employee belongs to.,이 사원이 소속된 회사를 선택하세요.
Select a Customer,고객을 선택하세요
Select a Default Priority.,기본 우선순위를 선택하세요.
Select a DocType to make a new format,새 양식을 만들 DocType을 선택하세요
Select a Payment Method.,결제수단을 선택하세요.
Select a Supplier,공급처를 선택하세요
Select a bank account to reconcile,조정할 은행계정 선택
Select a company,회사를 선택하세요
Select a field to edit its properties.,속성을 편집할 필드를 선택하세요.
Select a group {0} first.,먼저 그룹 {0}을(를) 선택하세요.
Select a transaction to match and reconcile with vouchers,전표와 일치시켜 조정할 거래를 선택하세요.
Select a valid Sender Field for creating documents from Email,이메일에서 문서를 생성하려면 유효한 보낸 사람 필드를 선택하세요.
Select a valid Subject field for creating documents from Email,이메일에서 문서를 생성하려면 유효한 제목 필드를 선택하세요.
Select all,전체 선택
Select an Image,이미지 선택
Select an Item Group.,품목군을 선택하세요.
Select an account to print in account currency,계정과목 통화로 인쇄할 계정과목을 선택하세요
Select an existing format to edit or start a new format.,편집할 기존 양식을 선택하거나 새 양식을 시작하세요.
Select an image of approx width 150px with a transparent background for best results.,최상의 결과를 위해 너비 약 150px의 투명 배경 이미지를 선택하세요.
Select an invoice to load summary data,요약 데이터를 불러올 전표를 선택하세요.
Select an item from each set to be used in the Sales Order.,수주서에서 사용할 각 세트에서 품목을 선택합니다.
Select at least one attribute value.,속성 값을 하나 이상 선택하세요.
Select atleast 1 record for printing,인쇄할 레코드를 1개 이상 선택하세요
Select atleast 2 actions,작업을 2개 이상 선택하세요.
Select company first,회사를 먼저 선택하세요
Select company name first.,먼저 회사명을 선택하세요.
Select date,날짜를 선택하세요
Select finance book for the item {0} at row {1},행 {1}에서 품목 {0}에 대한 금융 장부를 선택하세요.
Select item group,품목군을 선택하세요
Select list item,목록 항목 선택
Select list item,목록 항목 선택,Description of a list view shortcut
Select multiple list items,여러 목록 항목 선택
Select multiple list items,여러 목록 항목 선택,Description of a list view shortcut
Select number of days,일수를 선택하세요
Select or drag across time slots to create a new event.,시간대를 선택하거나 끌어서 새 일정을 생성하세요.
Select records for assignment,담당자를 지정할 레코드 선택
Select records for removing assignment,담당자 지정을 제거할 레코드 선택
Select row {0},{0}행 선택
Select template item,템플릿 품목 선택
Select the Bank Account to reconcile.,조정할 은행계정을 선택해 주세요.
Select the Default Workstation where the Operation will be performed. This will be fetched in BOMs and Work Orders.,공정을 수행할 기본 작업장을 선택하세요. 선택한 작업장은 BOM과 작업지시서에 반영됩니다.
Select the Item to be manufactured.,생산품목을 선택하세요.
"Select the Item to be manufactured. The Item name, UoM, Company, and Currency will be fetched automatically.","생산품목을 선택하세요. 품목명, 재고단위, 회사 및 통화를 자동으로 불러옵니다."
Select the Warehouse,창고를 선택하세요.
Select the customer or supplier.,고객 또는 공급처를 선택하세요.
Select the date,날짜를 선택하세요
Select the date and your timezone,날짜와 시간대를 선택하세요.
Select the group first to filter the applicable withholding categories below.,아래의 적용 가능한 원천징수 구분을 필터링하려면 먼저 그룹을 선택하세요.
Select the label after which you want to insert new field.,새 필드를 삽입할 위치의 앞 레이블을 선택하세요.
Select the modules that you plan to implement,구현하려는 모듈을 선택하세요.
Select the raw materials (Items) required to manufacture the Item,품목 생산에 필요한 원재료(품목)를 선택하세요.
Select two versions to view the diff.,차이를 볼 두 버전을 선택하세요.
Select variant item code for the template item {0},템플릿 품목 {0}의 파생 품목코드를 선택하세요.
"Select whether to get items from a Sales Order or a Material Request. For now select <b>Sales Order</b>.
 A Production Plan can also be created manually where you can select the Items to manufacture.","수주서 또는 자재요청서 중 품목을 불러올 문서를 선택하세요. 현재는 <b>수주서</b>를 선택하세요.
 생산품목을 직접 선택하여 생산계획을 수동으로 생성할 수도 있습니다."
Select whether to get items from a Sales Order or a Material Request. For now select <b>Sales Order</b>.\n A Production Plan can also be created manually where you can select the Items to manufacture.,수주서 또는 자재요청서 중 품목을 불러올 문서를 선택하세요. 현재는 <b>수주서</b>를 선택하세요.\n 생산품목을 직접 선택하여 생산계획을 수동으로 생성할 수도 있습니다.
Select which delivery events should trigger a delivery status notification (DSN) from the SMTP server.,SMTP 서버에서 전송 상태 알림(DSN)을 발생시킬 전송 이벤트를 선택하세요.
Select your weekly off day,매주 쉬는 날을 선택하세요
Select {0},{0} 선택
"Select, to make the customer searchable with these fields",이 필드로 고객을 검색 가능하게 하려면 선택하세요.
Selected POS Opening Entry should be open.,선택한 POS 개시전표는 진행 중 상태여야 합니다.
Selected Price List should have buying and selling fields checked.,선택한 가격표에 구매 및 판매 항목이 선택되어 있어야 합니다.
Selected Print Format does not exist.,선택한 인쇄 양식이 없습니다.
Selected Serial and Batch Bundle entries have been fixed.,선택한 일련번호·로트 묶음 항목을 수정했습니다.
Selected Vouchers,선택한 전표
Selected date is,선택한 날짜는 다음과 같습니다.
Selected document must be in submitted state,선택한 문서는 확정 상태여야 합니다.
Self approval is not allowed,본인 승인은 허용되지 않습니다.
Self delivery,직접 배송
Sell,판매
Sell Asset,자산 매각
Sell Qty,매각수량
Sell quantity cannot exceed the asset quantity,매각수량은 자산수량을 초과할 수 없습니다.
Sell quantity cannot exceed the asset quantity. Asset {0} has only {1} item(s).,매각수량은 자산수량을 초과할 수 없습니다. 자산 {0}의 수량은 {1}개입니다.
Sell quantity must be greater than zero,매각수량은 0보다 커야 합니다.
Selling,판매
Selling Amount,판매 금액
Selling Price List,판매 가격표
Selling Rate,판매단가
Selling Settings,영업 설정
Selling Setup,영업 설정
"Selling must be checked, if Applicable For is selected as {0}",적용 대상이 {0}(으)로 선택된 경우 판매를 선택해야 합니다
Semi Finished Good / Finished Good,반제품 / 완제품
Semi Finished Goods / Finished Goods,반제품 / 완제품
Send,보내기
Send,보내기,Send Email
Send <b>at the earliest</b> this number of minutes before or after the reference datetime. The actual sending may be delayed by up to 5 minutes due to the scheduler's trigger cadence.,참조 날짜시간 이전 또는 이후로 이 시간(분)부터 <b>가능한 가장 이른 시각에</b> 전송합니다. 스케줄러 실행 주기로 인해 실제 전송이 최대 5분 지연될 수 있습니다.
Send After,다음 이후에 보내기
Send After (days),발송 대기일수
Send Alert On,알림 전송 조건
Send As Raw HTML,원본 HTML로 전송
Send Attached Files,첨부파일 보내기
Send Document Print,문서 인쇄 보내기
Send Email,이메일 보내기
Send Email Alert,이메일 알림 전송
Send Email On State,상태별 이메일 전송
Send Email Print Attachments as PDF (Recommended),이메일 인쇄 첨부파일을 PDF로 보내기(권장)
Send Email To Creator,생성자에게 이메일 전송
Send Emails,이메일 보내기
Send Emails to Suppliers,공급처로 이메일 보내기
Send Link,링크 보내기
Send Me A Copy of Outgoing Emails,나에게 발신 이메일 사본 보내기
Send Notification to,알림 수신자
Send Notifications For Documents Followed By Me,내가 팔로우하는 문서에 대해 알림 보내기
Send Notifications For Email Threads,이메일 스레드 알림 보내기
Send Now,지금 보내기
Send Print as PDF,인쇄물을 PDF로 보내기
Send Read Receipt,수신 확인 보내기
Send SMS,SMS 보내기
Send System Notification,시스템 알림 전송
Send To,보내기
Send To All Assignees,모든 담당자에게 전송
Send To Primary Contact,주 담당자에게 전송
Send Welcome Email,환영 이메일 보내기
Send alert if date matches this field's value,날짜가 이 필드 값과 일치하면 알림 전송
Send alert if datetime matches this field's value,날짜시간이 이 필드 값과 일치하면 알림 전송
Send alert if this field's value changes,이 필드 값이 변경되면 알림 전송
Send an email reminder in the morning,아침에 이메일 미리 알림 전송
Send days before or after the reference date,참조 날짜 이전 또는 이후 일수에 전송
Send email when document transitions to the state.,문서가 해당 상태로 전환되면 이메일을 전송합니다.
Send enquiries to this email address,문의 내용을 이 이메일 주소로 보내기
Send login link,로그인 링크 보내기
Send me a copy,나에게 사본 보내기
Send only if there is any data,데이터가 있는 경우에만 전송
Send regular summary reports via Email.,이메일을 통해 정기적인 요약 보고서를 보냅니다.
Send to Subcontractor,외주처로 보내기
Send unsubscribe message in email,이메일에 수신 거부 메시지 포함
Send with Attachment,첨부 파일과 함께 보내기
Sender,발신자
Sender Email,발신자 이메일
Sender Email Field,보낸 사람 이메일 필드
Sender Field should have Email in options,보낸 사람 필드에는 옵션에 이메일이 있어야 합니다.
Sender Name,보낸 사람 이름
Sender Name Field,보낸 사람 이름 필드
Sendgrid,SendGrid
Sending,전송 중
Sent,보냄
Sent Folder Name,보낸편지함 폴더 이름
Sent On,보낸 날짜
Sent Read Receipt,읽음 확인 전송함
Sent To,받는 사람
Sent or Received,전송 또는 수신
Sent/Received Email,보낸/받은 이메일
Separate columns for withdrawal and deposit,출금 및 입금 열 분리
Separator,구분 기호
Sequence ID,순서 ID
Sequence Id,순번 ID
Sequential,순차
Serial & Batch Item,일련번호/로트 품목
Serial / Batch,일련번호 / 로트
Serial / Batch Bundle,일련번호·로트 묶음
Serial / Batch Bundle Missing,일련번호/로트 묶음 누락
Serial / Batch No,일련번호/로트번호
Serial / Batch Nos,일련번호/로트번호
Serial Item settings,일련번호 품목 설정
Serial No,일련번호
Serial No (In/Out),일련번호(입고/출고)
Serial No / Batch,일련번호/로트
Serial No Already Assigned,일련번호가 이미 할당됨
Serial No Count,일련번호 수
Serial No Ledger,일련번호 원장
Serial No Range,일련번호 범위
Serial No Reserved,예약된 일련번호
Serial No Series Overlap,일련번호 번호 부여 규칙 중복
Serial No Service Contract Expiry,일련번호 서비스 계약 만료일
Serial No Status,일련번호 상태
Serial No Warranty Expiry,일련번호 보증 만료일
Serial No and Batch,일련번호 및 로트
Serial No and Batch Selector cannot be use when Use Serial / Batch Fields is enabled.,일련번호/로트 필드 사용이 활성화된 경우 일련번호 및 로트 선택기를 사용할 수 없습니다.
Serial No and Batch Traceability,일련번호 및 로트 추적
Serial No is mandatory,일련번호는 필수입니다
Serial No is mandatory for Item {0},일련번호는 품목 {0}에 필수입니다.
Serial No {0} already exists,일련번호 {0}가 이미 존재합니다.
Serial No {0} already scanned,일련번호 {0}가 이미 스캔되었습니다.
Serial No {0} does not belong to Delivery Note {1},일련번호 {0}는 출고전표 {1}에 속하지 않습니다.
Serial No {0} does not belong to Item {1},일련번호 {0}은(는) 품목 {1}에 속하지 않습니다.
Serial No {0} does not exist,일련번호 {0}이(가) 없습니다.
Serial No {0} does not exists,일련번호 {0}이(가) 존재하지 않습니다
Serial No {0} is already Delivered. You cannot use them again in Manufacture / Repack entry.,일련번호 {0}은(는) 이미 출고되었습니다. 생산/재포장 전표에서 다시 사용할 수 없습니다.
Serial No {0} is already added,일련번호 {0}가 이미 추가되었습니다.
Serial No {0} is already assigned to customer {1}. Can only be returned against the customer {1},일련번호 {0}는 이미 고객 {1}에 할당되어 있습니다. 고객 {1}에 대해서만 반품 가능
"Serial No {0} is not present in the {1} {2}, hence you can't return it against the {1} {2}",일련번호 {0}이(가) {1} {2}에 없으므로 {1} {2}에 대해 반품할 수 없습니다
Serial No {0} is under maintenance contract upto {1},일련번호 {0}은(는) {1}까지 설비보전 계약 대상입니다.
Serial No {0} is under warranty upto {1},일련번호 {0}은(는) {1}까지 보증 대상입니다.
Serial No {0} not found,일련번호 {0}을(를) 찾을 수 없습니다.
Serial No: {0} has already been transacted into another POS Invoice.,일련번호 {0}은 이미 다른 POS 매출전표에서 처리되었습니다.
Serial Nos,일련번호
Serial Nos / Batch Nos,일련번호/로트번호
Serial Nos / Batches,일련번호/로트
Serial Nos are created successfully,일련번호를 생성했습니다
"Serial Nos are reserved in Stock Reservation Entries, you need to unreserve them before proceeding.",일련번호가 재고 예약 전표에 예약되어 있습니다. 계속하기 전에 예약을 해제해야 합니다.
Serial Nos {0} are already Delivered. You cannot use them again in Manufacture / Repack entry.,일련번호 {0}은(는) 이미 출고되었습니다. 생산/재포장 전표에서 다시 사용할 수 없습니다.
Serial Number Series,일련번호 번호 부여 규칙
Serial and Batch,일련번호 및 로트
Serial and Batch Bundle,일련번호·로트 묶음
Serial and Batch Bundle Exists,일련번호·로트 묶음 있음
Serial and Batch Bundle created,일련번호·로트 묶음 생성됨
Serial and Batch Bundle updated,일련번호·로트 묶음 업데이트됨
Serial and Batch Bundle {0} is already used in {1} {2}.,일련번호·로트 묶음 {0}은 이미 {1} {2}에서 사용되었습니다.
Serial and Batch Bundle {0} is not submitted,일련번호·로트 묶음 {0}이(가) 확정되지 않았습니다
Serial and Batch Bundle {0} is submitted and its entries cannot be modified.,일련번호·로트 묶음 {0}이(가) 확정되어 해당 항목을 수정할 수 없습니다.
Serial and Batch Details,일련번호 및 로트 상세
Serial and Batch Entry,일련번호 및 로트 항목
Serial and Batch No,일련번호 및 로트번호
Serial and Batch No for Item Disabled,품목의 일련번호 및 로트번호 비활성화됨
Serial and Batch Nos,일련번호 및 로트번호
Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,<b>일련번호/로트 피킹 기준</b>에 따라 일련번호 및 로트번호가 자동 예약됩니다
Serial and Batch Reservation,일련번호 및 로트 예약
Serial and Batch Summary,일련번호 및 로트 요약
Serial number {0} entered more than once,일련번호 {0}이(가) 두 번 이상 입력되었습니다
Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,창고 {1}에서 품목 {0}의 일련번호를 사용할 수 없습니다. 창고를 변경해 보세요.
Series,번호 부여 규칙
Series List for this Transaction,이 거래의 번호 부여 규칙 목록
Series Updated for {},{}의 번호 부여 규칙 업데이트
Series counter for {} updated to {} successfully,{}의 번호 부여 규칙 카운터를 {}(으)로 업데이트했습니다.
Series for Asset Depreciation Entry (Journal Entry),자산 감가상각 분개전표 번호 부여 규칙
Series is mandatory,번호 부여 규칙은 필수입니다.
Series {0} already used in {1},번호 부여 규칙 {0}는 이미 {1}에서 사용 중입니다.
Server Action,서버 작업
Server Error,서버 오류
Server IP,서버 IP
Server Script,서버 스크립트
Server Scripts are disabled. Please enable server scripts from bench configuration.,서버 스크립트가 비활성화되었습니다. bench 설정에서 서버 스크립트를 활성화하세요.
Server Scripts feature is not available on this site.,이 사이트에서는 서버 스크립트 기능을 사용할 수 없습니다.
Server error during upload. The file might be corrupted.,업로드 중 서버 오류가 발생했습니다. 파일이 손상되었을 수 있습니다.
Server failed to process this request because of a concurrent conflicting request. Please try again.,동시 충돌 요청으로 인해 서버에서 이 요청을 처리하지 못했습니다. 다시 시도해 주세요.
Server is busy. Please try again in a few seconds.,서버가 혼잡합니다. 몇 초 후에 다시 시도해 주세요.
Server was too busy to process this request. Please try again.,서버가 너무 바빠 요청을 처리하지 못했습니다. 다시 시도해 주세요.
Service,서비스
Service Address,서비스 주소
Service Cost Per Qty,수량당 가공비
Service Day,봉사의 날
Service End Date,서비스 종료일
Service Expense Account,서비스 비용 계정과목
Service Expense Total Amount,서비스 비용 합계
Service Expenses,서비스 비용
Service Item,서비스 품목
Service Item Qty,서비스 품목 수량
Service Item Qty / Finished Good Qty,서비스 품목 수량 / 완제품 수량
Service Item UOM,서비스 품목 재고단위
Service Item {0} is disabled.,서비스 품목 {0}이(가) 비활성 상태입니다.
Service Item {0} must be a non-stock item.,서비스 품목 {0}은(는) 비재고 품목이어야 합니다.
Service Items,서비스 품목
Service Level Agreement,서비스 수준 협약(SLA)
Service Level Agreement Creation,서비스 수준 협약(SLA) 생성
Service Level Agreement Details,서비스 수준 협약(SLA) 세부 정보
Service Level Agreement Status,서비스 수준 협약(SLA) 상태
Service Level Agreement for {0} {1} already exists.,{0} {1}에 대한 서비스 수준 협약(SLA)가 이미 존재합니다.
Service Level Agreement has been changed to {0}.,서비스 수준 협약(SLA)가 {0}로 변경되었습니다.
Service Level Agreement was reset.,서비스 수준 협약(SLA)가 재설정되었습니다.
Service Level Agreements,서비스 수준 계약
Service Level Name,서비스 수준 이름
Service Level Priority,서비스 수준 우선순위
Service Provider,서비스 제공업체
Service Received But Not Billed,용역 검수미청구
Service Start Date,서비스 시작일
Service Stop Date,서비스 중단일
Service Stop Date cannot be after Service End Date,서비스 중단일은 서비스 종료일보다 이후일 수 없습니다
Service Stop Date cannot be before Service Start Date,서비스 중단일은 서비스 시작일보다 이전일 수 없습니다
Services,서비스
Session Created,세션이 생성되었습니다.
Session Default,세션 기본값
Session Default Settings,세션 기본 설정
Session Defaults,세션 기본값
Session Defaults Saved,세션 기본값을 저장했습니다
Session Expired,세션이 만료되었습니다
Session Expiry (idle timeout),세션 만료(유휴 시간 초과)
Session Expiry must be in format {0},세션 만료는 {0} 형식이어야 합니다.
Sessions,세션
Set,설정
Set,설정됨,Field value is set
Set Accepted Warehouse,합격창고 설정
Set Advances and Allocate (FIFO),선급·선수금 설정 및 배분(FIFO)
Set Banner from Image,이미지에서 배너 설정
Set Basic Rate Manually,기본 단가 수동 설정
Set Chart,차트 설정
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","이 대시보드의 모든 차트에 기본 옵션 설정(예: ""colors"": [""#d1d8dd"", ""#ff5858""])"
Set Default Supplier,기본 공급처 설정
Set Delivery Warehouse,출고창고 일괄 설정
Set Dropship Items Delivered Quantity,직배송 품목 출고수량 설정
Set Dynamic Filters,동적 필터 설정
Set Filters,필터 설정
Set Filters for {0},{0}의 필터 설정
Set Finished Good Quantity,완제품 수량 설정
Set From Warehouse,출고창고 설정
Set Grand Total to Default Payment Method,총합계를 기본 결제수단으로 설정
